,Grid_id,v1_lng,v1_lat,v2_lng,v2_lat,v3_lng,v3_lat,v4_lng,v4_lat,v5_lng,v5_lat,v6_lng,v6_lat,c_lng,c_lat,Index
6439,c4b054aa91402d01,104.0812,30.70621,104.0853,30.710379999999997,104.08325,30.71603,104.07712,30.717509999999997,104.07303,30.713340000000002,104.07507,30.707690000000003,104.07916166666666,30.71186,461
7703,0c608c7fb57f7453,104.08123,30.752609999999997,104.08533,30.75678,104.08328,30.76243,104.07715,30.76391,104.07305,30.75974,104.0751,30.75409,104.07919,30.758259999999996,462
954,01dbc708db12ad96,104.08126,30.79903,104.08536,30.8032,104.08331,30.80885,104.07717,30.81033,104.07308,30.80616,104.07512,30.80051,104.07921666666665,30.80468,463
1309,7bf04e2844c9bc9b,104.08314,30.530509999999996,104.08722,30.534670000000002,104.08519,30.54032,104.07907,30.5418,104.07499,30.537640000000003,104.07701999999999,30.532,104.081105,30.53615666666667,464
1428,b87a3a774db12960,104.08317,30.57687,104.08725,30.58103,104.08521999999999,30.586679999999998,104.07909000000001,30.58817,104.07500999999999,30.584,104.07705,30.578359999999996,104.08113166666665,30.582518333333336,465
7009,5ce3b643a2fce2e5,104.0832,30.623240000000003,104.08728,30.627409999999998,104.08525,30.633059999999997,104.07911999999999,30.63454,104.07503,30.63038,104.07706999999999,30.62473,104.08115833333333,30.628893333333334,466
3147,b28ae973e42fa0be,104.08323,30.669629999999998,104.08731999999999,30.6738,104.08528000000001,30.67945,104.07915,30.68093,104.07506,30.676759999999998,104.0771,30.67111,104.08118999999999,30.67528,467
3535,889386c312e02f8a,104.08325,30.71603,104.08735,30.7202,104.08530999999999,30.72584,104.07916999999999,30.727320000000002,104.07508,30.72315,104.07712,30.717509999999997,104.08121333333332,30.721675,468
6401,e60c5c007507bcb0,104.08328,30.76243,104.08738000000001,30.766609999999996,104.08534,30.77226,104.0792,30.77373,104.0751,30.76956,104.07715,30.76391,104.08124166666666,30.768083333333333,469
5903,6a3f68002d34a157,104.08331,30.80885,104.08740999999999,30.813029999999998,104.08537,30.81868,104.07921999999999,30.820159999999998,104.07513,30.81598,104.07717,30.81033,104.08126833333331,30.814505,470
6965,2c3bd99e1aea3fcb,104.08519,30.54032,104.08927,30.54448,104.08723,30.55012,104.08111,30.551609999999997,104.07703000000001,30.54745,104.07907,30.5418,104.08315,30.545963333333333,471
6387,ea54c48e9b944415,104.08521999999999,30.586679999999998,104.0893,30.590840000000004,104.08726,30.596490000000003,104.08114,30.59798,104.07706,30.593809999999998,104.07909000000001,30.58817,104.08317833333335,30.59232833333333,472
6577,613f8d7f81beeff3,104.08525,30.633059999999997,104.08933,30.637220000000003,104.0873,30.642870000000002,104.08117,30.64435,104.07708000000001,30.640190000000004,104.07911999999999,30.63454,104.08320833333333,30.638705000000005,473
3735,bc8495499e076192,104.08528000000001,30.67945,104.08937,30.683609999999998,104.08733000000001,30.689259999999997,104.0812,30.69074,104.07711,30.68657,104.07915,30.68093,104.08324,30.68509333333333,474
1006,60b4166f9f3128b5,104.08530999999999,30.72584,104.0894,30.730009999999996,104.08736,30.73566,104.08122,30.737140000000004,104.07713000000001,30.73297,104.07916999999999,30.727320000000002,104.083265,30.731489999999997,475
3418,78f64776efe58a29,104.08534,30.77226,104.08943000000001,30.776429999999998,104.08739,30.78208,104.08125,30.783559999999998,104.07715,30.77938,104.0792,30.77373,104.08329333333334,30.777906666666667,476
6691,40d1a135c541804e,104.08537,30.81868,104.08946,30.82285,104.08742,30.8285,104.08128,30.82998,104.07718,30.825809999999997,104.07921999999999,30.820159999999998,104.08332166666666,30.82433,477
7294,310136fe4409c87c,104.08723,30.55012,104.09132,30.55428,104.08928,30.559929999999998,104.08315999999999,30.561420000000002,104.07908,30.55726,104.08111,30.551609999999997,104.08519666666666,30.555769999999995,478
5411,7ec074160c4649e9,104.08726,30.596490000000003,104.09135,30.60065,104.08931,30.6063,104.08319,30.60779,104.0791,30.603620000000003,104.08114,30.59798,104.085225,30.60213833333334,479
3944,541104d3641295d1,104.0873,30.642870000000002,104.09138,30.647040000000004,104.08934,30.65268,104.08322,30.65417,104.07913,30.65,104.08117,30.64435,104.08525666666667,30.64851833333334,480
6090,a0113f7277dc3ea1,104.08733000000001,30.689259999999997,104.09142,30.69343,104.08938,30.69908,104.08325,30.70056,104.07915,30.69639,104.0812,30.69074,104.08528833333334,30.694909999999997,481
1973,ae2c4f28bca8c175,104.08736,30.73566,104.09145,30.739829999999998,104.08941,30.74548,104.08327,30.746959999999998,104.07918000000001,30.742790000000003,104.08122,30.737140000000004,104.085315,30.741310000000002,482
6662,f563514f787070b6,104.08739,30.78208,104.09148,30.78625,104.08944,30.7919,104.0833,30.79338,104.07921,30.789209999999997,104.08125,30.783559999999998,104.085345,30.787729999999996,483
2310,3582f2352d131a7a,104.08928,30.559929999999998,104.09337,30.564090000000004,104.09133,30.569740000000003,104.08521,30.57123,104.08112,30.567059999999998,104.08315999999999,30.561420000000002,104.087245,30.56557833333333,484
1562,0d3737cac500f237,104.08931,30.6063,104.0934,30.61047,104.09136,30.61611,104.08524,30.6176,104.08115,30.613429999999997,104.08319,30.60779,104.08727500000002,30.611949999999997,485
3909,9454535ceb37eba4,104.08934,30.65268,104.09343,30.65685,104.0914,30.6625,104.08527,30.66398,104.08118,30.65982,104.08322,30.65417,104.08730666666666,30.65833333333333,486
3547,53d332a2192d0870,104.08938,30.69908,104.09347,30.70325,104.09143,30.7089,104.0853,30.710379999999997,104.0812,30.70621,104.08325,30.70056,104.08733833333334,30.70473,487
3395,7ed4cc86a72c9316,104.08941,30.74548,104.0935,30.74966,104.09146,30.755309999999998,104.08533,30.75678,104.08123,30.752609999999997,104.08327,30.746959999999998,104.08736666666665,30.751133333333332,488
3358,81ffe6cf42304659,104.08944,30.7919,104.09354,30.79607,104.0915,30.80173,104.08536,30.8032,104.08126,30.79903,104.0833,30.79338,104.0874,30.797551666666664,489
717,5ad1500ed3b6d10f,104.09133,30.569740000000003,104.09541,30.5739,104.09338000000001,30.57955,104.08725,30.58103,104.08317,30.57687,104.08521,30.57123,104.08929166666667,30.575386666666663,490
2129,c25166539f059a37,104.09136,30.61611,104.09545,30.620279999999998,104.09340999999999,30.62593,104.08728,30.627409999999998,104.0832,30.623240000000003,104.08524,30.6176,104.08932333333333,30.621761666666668,491
7018,2098f2600f7d9afa,104.0914,30.6625,104.09549,30.66667,104.09345,30.672309999999996,104.08731999999999,30.6738,104.08323,30.669629999999998,104.08527,30.66398,104.08936,30.668148333333335,492
1636,9b3d9ba53a56b0a8,104.09143,30.7089,104.09552,30.713070000000002,104.09348,30.718709999999998,104.08735,30.7202,104.08325,30.71603,104.0853,30.710379999999997,104.08938833333333,30.71454833333333,493
5711,5078e86de18ccd3f,104.09146,30.755309999999998,104.09555999999999,30.75948,104.09352,30.76513,104.08738000000001,30.766609999999996,104.08328,30.76243,104.08533,30.75678,104.08942166666667,30.76095666666667,494
5894,b6a3999a39176dc7,104.0915,30.80173,104.09559,30.8059,104.09355,30.81155,104.08740999999999,30.813029999999998,104.08331,30.80885,104.08536,30.8032,104.08945333333334,30.807376666666666,495
2351,52c35514fca792c3,104.09334,30.533179999999998,104.09743,30.537340000000004,104.09539000000001,30.542990000000003,104.08927,30.54448,104.08519,30.54032,104.08722,30.534670000000002,104.09130666666665,30.538830000000004,496
4986,0883e8b50f19be6e,104.09338000000001,30.57955,104.09746,30.583709999999996,104.09543000000001,30.58936,104.0893,30.590840000000004,104.08521999999999,30.586679999999998,104.08725,30.58103,104.09134,30.585195,497
5157,91666291d4b3757e,104.09340999999999,30.62593,104.0975,30.630090000000003,104.09546,30.635740000000002,104.08933,30.637220000000003,104.08525,30.633059999999997,104.08728,30.627409999999998,104.09137166666666,30.631574999999998,498
5348,7179ea6231b95e1a,104.09345,30.672309999999996,104.09754000000001,30.676479999999998,104.0955,30.682129999999997,104.08937,30.683609999999998,104.08528000000001,30.67945,104.08731999999999,30.6738,104.09141,30.677963333333334,499
7322,9e503128d0e783ac,104.09348,30.718709999999998,104.09756999999999,30.72288,104.09553000000001,30.72853,104.0894,30.730009999999996,104.08530999999999,30.72584,104.08735,30.7202,104.09143999999999,30.724361666666667,500
7203,27b10f31141349c9,104.09352,30.76513,104.09761,30.7693,104.09557,30.77495,104.08943000000001,30.776429999999998,104.08534,30.77226,104.08738000000001,30.766609999999996,104.091475,30.77078,501
1362,e29ae8546c978f3b,104.09355,30.81155,104.09765,30.815720000000002,104.09561,30.821379999999998,104.08946,30.82285,104.08537,30.81868,104.08740999999999,30.813029999999998,104.09150833333332,30.817201666666666,502
2513,31cba454d35eabc5,104.09539000000001,30.542990000000003,104.09947,30.54715,104.09744,30.5528,104.09132,30.55428,104.08723,30.55012,104.08927,30.54448,104.09335333333335,30.548636666666667,503
6541,eeb6fd22378fb946,104.09543000000001,30.58936,104.09951,30.59352,104.09748,30.59917,104.09135,30.60065,104.08726,30.596490000000003,104.0893,30.590840000000004,104.09338833333334,30.595005000000004,504
7514,127d979915a239ac,104.09546,30.635740000000002,104.09955,30.6399,104.09751,30.64555,104.09138,30.647040000000004,104.0873,30.642870000000002,104.08933,30.637220000000003,104.09342166666666,30.641386666666666,505
5676,97243677f83bd758,104.0955,30.682129999999997,104.09959,30.6863,104.09755,30.69195,104.09142,30.69343,104.08733000000001,30.689259999999997,104.08937,30.683609999999998,104.09346,30.687779999999993,506
734,80972217d6567c55,104.09553000000001,30.72853,104.09963,30.7327,104.09759,30.73835,104.09145,30.739829999999998,104.08736,30.73566,104.0894,30.730009999999996,104.09349333333334,30.73418,507
3479,478ce58e73757f80,104.09557,30.77495,104.09966999999999,30.779120000000002,104.09761999999999,30.78477,104.09148,30.78625,104.08739,30.78208,104.08943000000001,30.776429999999998,104.09352666666666,30.780600000000003,508
7391,27ae3e57a669a2b7,104.09561,30.821379999999998,104.0997,30.82555,104.09766,30.8312,104.09151999999999,30.83268,104.08742,30.8285,104.08946,30.82285,104.09356166666667,30.827026666666665,509
400,0b86b53e61681fa2,104.09744,30.5528,104.10152,30.556959999999997,104.09949,30.56261,104.09337,30.564090000000004,104.08928,30.559929999999998,104.09132,30.55428,104.09540333333332,30.558445000000003,510
5009,d3d8632554879d59,104.09748,30.59917,104.10155999999999,30.60333,104.09953,30.60898,104.0934,30.61047,104.08931,30.6063,104.09135,30.60065,104.09543833333333,30.604816666666668,511
3111,ad303f0378fb907c,104.09751,30.64555,104.1016,30.649720000000002,104.09956,30.65537,104.09343,30.65685,104.08934,30.65268,104.09138,30.647040000000004,104.09546999999999,30.65120166666667,512
5423,da136e81830381eb,104.09755,30.69195,104.10164,30.69612,104.0996,30.70177,104.09347,30.70325,104.08938,30.69908,104.09142,30.69343,104.09550999999999,30.697599999999998,513
730,c54053fd3f135263,104.09759,30.73835,104.10168,30.742520000000003,104.09964000000001,30.748179999999998,104.0935,30.74966,104.08941,30.74548,104.09145,30.739829999999998,104.09554500000002,30.744003333333335,514
2188,f5047d4f0f42edac,104.09761999999999,30.78477,104.10172,30.78895,104.09968,30.7946,104.09354,30.79607,104.08944,30.7919,104.09148,30.78625,104.09558000000003,30.790423333333333,515
2258,83f73bf4ccf554ab,104.09949,30.56261,104.10356999999999,30.56677,104.10154,30.57242,104.09541,30.5739,104.09133,30.569740000000003,104.09337,30.564090000000004,104.09745166666669,30.568254999999997,516
7682,67d09795bf70520e,104.09953,30.60898,104.10361,30.61314,104.10158,30.61879,104.09545,30.620279999999998,104.09136,30.61611,104.0934,30.61047,104.09748833333333,30.614628333333332,517
5150,b371e2b80e2a98fe,104.09956,30.65537,104.10365,30.65953,104.10162,30.66518,104.09549,30.66667,104.0914,30.6625,104.09343,30.65685,104.097525,30.661016666666665,518
3046,9d2739e10948e232,104.0996,30.70177,104.1037,30.70593,104.10166,30.711579999999998,104.09552,30.713070000000002,104.09143,30.7089,104.09347,30.70325,104.09756333333333,30.707416666666663,519
4640,66c94467c8d690b9,104.09964000000001,30.748179999999998,104.10374,30.75235,104.10169,30.758,104.09555999999999,30.75948,104.09146,30.755309999999998,104.0935,30.74966,104.09759833333332,30.753829999999997,520
7233,b5ff24a99279526d,104.09968,30.7946,104.10378,30.79877,104.10173,30.80442,104.09559,30.8059,104.0915,30.80173,104.09354,30.79607,104.09763666666667,30.800248333333332,521
7643,f1c576e895fc52f5,104.10154,30.57242,104.10562,30.57658,104.10359,30.58223,104.09746,30.583709999999996,104.09338000000001,30.57955,104.09541,30.5739,104.09949999999999,30.578065,522
2261,e29bf8a357e9c86c,104.10158,30.61879,104.10566,30.62296,104.10363000000001,30.62861,104.0975,30.630090000000003,104.09340999999999,30.62593,104.09545,30.620279999999998,104.09953833333333,30.624443333333335,523
379,23fae3f1f69dddfa,104.10162,30.66518,104.10571,30.66935,104.10367,30.675,104.09754000000001,30.676479999999998,104.09345,30.672309999999996,104.09549,30.66667,104.09958,30.67083166666667,524
8210,dbed0ade35334c47,104.10166,30.711579999999998,104.10575,30.71575,104.10370999999999,30.7214,104.09756999999999,30.72288,104.09348,30.718709999999998,104.09552,30.713070000000002,104.09961499999999,30.717231666666663,525
8402,7d01bb936352f91f,104.10169,30.758,104.10579,30.76217,104.10375,30.76782,104.09761,30.7693,104.09352,30.76513,104.09555999999999,30.75948,104.09965333333334,30.763650000000002,526
7117,d15ec4afbc3b2df1,104.10173,30.80442,104.10583000000001,30.8086,104.10379,30.81425,104.09765,30.815720000000002,104.09355,30.81155,104.09559,30.8059,104.09969,30.810073333333335,527
7835,40d2bb9deca0751b,104.10355,30.535859999999996,104.10763,30.540020000000002,104.10559,30.545659999999998,104.09947,30.54715,104.09539000000001,30.542990000000003,104.09743,30.537340000000004,104.10151,30.541503333333335,528
8083,4b539521f58a1b6b,104.10359,30.58223,104.10767,30.58639,104.10564000000001,30.59204,104.09951,30.59352,104.09543000000001,30.58936,104.09746,30.583709999999996,104.10154999999999,30.587874999999997,529
5685,c211c8e569eb86fa,104.10363000000001,30.62861,104.10772,30.63277,104.10568,30.63842,104.09955,30.6399,104.09546,30.635740000000002,104.0975,30.630090000000003,104.10159,30.634255,530
961,fa7248c2a1040346,104.10367,30.675,104.10776,30.679170000000003,104.10571999999999,30.684820000000002,104.09959,30.6863,104.0955,30.682129999999997,104.09754000000001,30.676479999999998,104.10163,30.68065,531
7286,accc4b86f8cd7334,104.10370999999999,30.7214,104.1078,30.72557,104.10576,30.73122,104.09963,30.7327,104.09553000000001,30.72853,104.09756999999999,30.72288,104.10166666666667,30.727050000000002,532
7498,7adeede4daf43b8c,104.10375,30.76782,104.10785,30.771990000000002,104.10580999999999,30.77764,104.09966999999999,30.779120000000002,104.09557,30.77495,104.09761,30.7693,104.10171000000001,30.773470000000003,533
7109,86069ca54984cec2,104.10379,30.81425,104.10789,30.81842,104.10585,30.824070000000003,104.0997,30.82555,104.09561,30.821379999999998,104.09765,30.815720000000002,104.10174833333333,30.819898333333338,534
5456,37286f185a56d646,104.10559,30.545659999999998,104.10968000000001,30.54982,104.10764,30.55547,104.10152,30.556959999999997,104.09744,30.5528,104.09947,30.54715,104.10355666666668,30.551309999999997,535
6095,ef6eb529420b5ad2,104.10564000000001,30.59204,104.10972,30.5962,104.10769,30.60185,104.10155999999999,30.60333,104.09748,30.59917,104.09951,30.59352,104.10360000000001,30.597685000000002,536
3862,2b470649df69a897,104.10568,30.63842,104.10977,30.642590000000002,104.10773,30.648229999999998,104.1016,30.649720000000002,104.09751,30.64555,104.09955,30.6399,104.10364,30.644068333333337,537
7559,310c5bac13100430,104.10571999999999,30.684820000000002,104.10981,30.688979999999997,104.10777,30.69463,104.10164,30.69612,104.09755,30.69195,104.09959,30.6863,104.10368,30.690466666666666,538
6366,2c5898e26492fb2d,104.10576,30.73122,104.10986,30.735390000000002,104.10781999999999,30.74104,104.10168,30.742520000000003,104.09759,30.73835,104.09963,30.7327,104.10372333333333,30.73687,539
7184,c8bc15220b00ba5c,104.10580999999999,30.77764,104.1099,30.781809999999997,104.10786,30.787470000000003,104.10172,30.78895,104.09761999999999,30.78477,104.09966999999999,30.779120000000002,104.10376333333333,30.783293333333333,540
791,e3a83d457de79fd3,104.10585,30.824070000000003,104.10995,30.82825,104.1079,30.8339,104.10176,30.835379999999997,104.09766,30.8312,104.0997,30.82555,104.10380333333335,30.829725,541
5315,9a02b7e36d43e5ba,104.10764,30.55547,104.11173000000001,30.55963,104.1097,30.565279999999998,104.10356999999999,30.56677,104.09949,30.56261,104.10152,30.556959999999997,104.10560833333334,30.561120000000003,542
2981,748821b1d59211cd,104.10769,30.60185,104.11178000000001,30.606009999999998,104.10974,30.611659999999997,104.10361,30.61314,104.09953,30.60898,104.10155999999999,30.60333,104.10565166666665,30.607495,543
5326,1c9fe1700f892084,104.10773,30.648229999999998,104.11182,30.6524,104.10978,30.65805,104.10365,30.65953,104.09956,30.65537,104.1016,30.649720000000002,104.10569,30.653883333333336,544
3639,fd52ba1ac1152aee,104.10777,30.69463,104.11187,30.6988,104.10983,30.70445,104.1037,30.70593,104.0996,30.70177,104.10164,30.69612,104.105735,30.700283333333335,545
6293,571206063d7afe56,104.10781999999999,30.74104,104.11191,30.745209999999997,104.10987,30.750870000000003,104.10374,30.75235,104.09964000000001,30.748179999999998,104.10168,30.742520000000003,104.10577666666666,30.746695000000003,546
21,0fce32b720c091ba,104.10786,30.787470000000003,104.11196,30.79164,104.10991999999999,30.797290000000004,104.10378,30.79877,104.09968,30.7946,104.10172,30.78895,104.10582000000001,30.793120000000002,547
7246,aea70be73062c3a1,104.1097,30.565279999999998,104.11378,30.569440000000004,104.11175,30.575090000000003,104.10562,30.57658,104.10154,30.57242,104.10356999999999,30.56677,104.10766000000001,30.57093,548
2371,6732f22d15547417,104.10974,30.611659999999997,104.11383000000001,30.615820000000003,104.11179,30.621470000000002,104.10566,30.62296,104.10158,30.61879,104.10361,30.61314,104.10770166666667,30.617306666666668,549
1720,f2de7e1d0d4f0637,104.10978,30.65805,104.11388000000001,30.66222,104.11184,30.66787,104.10571,30.66935,104.10162,30.66518,104.10365,30.65953,104.10774666666667,30.663699999999995,550
6628,94be0752a9fa25ed,104.10983,30.70445,104.11392,30.70862,104.11188,30.714270000000003,104.10575,30.71575,104.10166,30.711579999999998,104.1037,30.70593,104.10779000000001,30.710099999999997,551
414,4f844fd3fe6f0768,104.10987,30.750870000000003,104.11397,30.75504,104.11193,30.760690000000004,104.10579,30.76217,104.10169,30.758,104.10374,30.75235,104.10783166666668,30.756520000000005,552
7896,be904ebe1963f8e7,104.10991999999999,30.797290000000004,104.11402,30.80146,104.11198,30.80712,104.10583000000001,30.8086,104.10173,30.80442,104.10378,30.79877,104.10787666666668,30.80294333333333,553
2801,c4767a54049a3600,104.11175,30.575090000000003,104.11583,30.57925,104.1138,30.5849,104.10767,30.58639,104.10359,30.58223,104.10562,30.57658,104.10970999999999,30.580740000000006,554
7323,16c8d5e7153d2ce4,104.11179,30.621470000000002,104.11588,30.62564,104.11384,30.631290000000003,104.10772,30.63277,104.10363000000001,30.62861,104.10566,30.62296,104.10975333333333,30.62712333333334,555
4963,7f6b780eea93b409,104.11184,30.66787,104.11593,30.67203,104.11389,30.67768,104.10776,30.679170000000003,104.10367,30.675,104.10571,30.66935,104.1098,30.673516666666668,556
7131,f93badce2cd0a36c,104.11188,30.714270000000003,104.11598000000001,30.71844,104.11394,30.724090000000004,104.1078,30.72557,104.10370999999999,30.7214,104.10575,30.71575,104.10984333333333,30.719920000000002,557
5996,7d2684c9d84ed620,104.11193,30.760690000000004,104.11603000000001,30.76486,104.11399,30.770509999999998,104.10785,30.771990000000002,104.10375,30.76782,104.10579,30.76217,104.10989,30.76634,558
3012,d16b29b8abdadcf7,104.11198,30.80712,104.11608000000001,30.811290000000003,104.11403,30.816940000000002,104.10789,30.81842,104.10379,30.81425,104.10583000000001,30.8086,104.10993333333333,30.81277,559
1733,45bc3c0de33e569b,104.11375,30.538529999999998,104.11784,30.542690000000004,104.1158,30.548340000000003,104.10968000000001,30.54982,104.10559,30.545659999999998,104.10763,30.540020000000002,104.111715,30.54417666666666,560
7762,149ba10cb2775b02,104.1138,30.5849,104.11789,30.589059999999996,104.11585,30.59471,104.10972,30.5962,104.10564000000001,30.59204,104.10767,30.58639,104.11176166666667,30.590549999999997,561
1150,892b68202a3765b1,104.11384,30.631290000000003,104.11794,30.63545,104.1159,30.6411,104.10977,30.642590000000002,104.10568,30.63842,104.10772,30.63277,104.11180833333333,30.636936666666667,562
3248,5bc416b12315fec4,104.11389,30.67768,104.11799,30.68185,104.11595,30.6875,104.10981,30.688979999999997,104.10571999999999,30.684820000000002,104.10776,30.679170000000003,104.11185333333333,30.683333333333337,563
7378,8d41d1071874ad3e,104.11394,30.724090000000004,104.11804000000001,30.72826,104.116,30.733909999999998,104.10986,30.735390000000002,104.10576,30.73122,104.1078,30.72557,104.1119,30.729740000000003,564
3650,83d86fd834be3496,104.11399,30.770509999999998,104.11808,30.77468,104.11604,30.780340000000002,104.1099,30.781809999999997,104.10580999999999,30.77764,104.10785,30.771990000000002,104.11194499999999,30.776161666666667,565
6683,272f1ddc475e6368,104.11403,30.816940000000002,104.11813000000001,30.82112,104.11609,30.82677,104.10995,30.82825,104.10585,30.824070000000003,104.10789,30.81842,104.11199,30.822595000000003,566
1335,2dfbb7564f441b79,104.1158,30.548340000000003,104.11989,30.5525,104.11785,30.55815,104.11173000000001,30.55963,104.10764,30.55547,104.10968000000001,30.54982,104.113765,30.553985,567
4168,27c98e0c67fee9c6,104.11585,30.59471,104.11994,30.598879999999998,104.1179,30.60452,104.11178000000001,30.606009999999998,104.10769,30.60185,104.10972,30.5962,104.11381333333334,30.600361666666668,568
8048,4ec7c2e2e2fcc0e3,104.1159,30.6411,104.11999,30.64527,104.11795,30.650920000000003,104.11182,30.6524,104.10773,30.648229999999998,104.10977,30.642590000000002,104.11386,30.64675166666667,569
2219,73f9ea19c4c5f934,104.11595,30.6875,104.12004,30.691670000000002,104.118,30.69732,104.11187,30.6988,104.10777,30.69463,104.10981,30.688979999999997,104.11390666666667,30.69315,570
7058,f5f50a52498f72a9,104.116,30.733909999999998,104.12009,30.73808,104.11805,30.74373,104.11191,30.745209999999997,104.10781999999999,30.74104,104.10986,30.735390000000002,104.11395499999999,30.73956,571
5884,65523a0120dad734,104.11604,30.780340000000002,104.12014,30.784509999999997,104.1181,30.790159999999997,104.11196,30.79164,104.10786,30.787470000000003,104.1099,30.781809999999997,104.11400000000002,30.785988333333336,572
2059,dd004acc31fae3fa,104.11785,30.55815,104.12194000000001,30.562309999999997,104.11991,30.56796,104.11378,30.569440000000004,104.1097,30.565279999999998,104.11173000000001,30.55963,104.11581833333334,30.563795,573
1010,8b626bd61f01a5ea,104.1179,30.60452,104.12199,30.608690000000003,104.11995999999999,30.614340000000002,104.11383000000001,30.615820000000003,104.10974,30.611659999999997,104.11178000000001,30.606009999999998,104.11586666666669,30.610173333333332,574
1936,ccbdef31d728b7a0,104.11795,30.650920000000003,104.12205,30.655079999999998,104.12001,30.660729999999997,104.11388000000001,30.66222,104.10978,30.65805,104.11182,30.6524,104.11591499999999,30.656566666666667,575
5136,4e6ab406af4a842b,104.118,30.69732,104.1221,30.701490000000003,104.12006,30.707140000000003,104.11392,30.70862,104.10983,30.70445,104.11187,30.6988,104.11596333333331,30.702970000000004,576
2340,bb5404544ea075dd,104.11805,30.74373,104.12215,30.7479,104.12011,30.753559999999997,104.11397,30.75504,104.10987,30.750870000000003,104.11191,30.745209999999997,104.11601,30.749384999999993,577
7771,19119703198f21f7,104.1181,30.790159999999997,104.1222,30.79433,104.12016,30.79999,104.11402,30.80146,104.10991999999999,30.797290000000004,104.11196,30.79164,104.11605999999999,30.795811666666665,578
4667,a8c6c0ee0d922092,104.11991,30.56796,104.12399,30.57212,104.12196,30.57777,104.11583,30.57925,104.11175,30.575090000000003,104.11378,30.569440000000004,104.11787,30.573605,579
1525,6848927f2328b2cc,104.11995999999999,30.614340000000002,104.12405,30.6185,104.12201,30.62415,104.11588,30.62564,104.11179,30.621470000000002,104.11383000000001,30.615820000000003,104.11792000000001,30.619986666666673,580
4176,016937f21a2aa752,104.12001,30.660729999999997,104.1241,30.6649,104.12206,30.67055,104.11593,30.67203,104.11184,30.66787,104.11388000000001,30.66222,104.11797,30.66638333333333,581
5032,617fc087efff5182,104.12006,30.707140000000003,104.12415,30.711309999999997,104.12210999999999,30.716959999999997,104.11598000000001,30.71844,104.11188,30.714270000000003,104.11392,30.70862,104.11801666666668,30.71279,582
8327,123c5d751610d9a1,104.12011,30.753559999999997,104.12420999999999,30.75773,104.12217,30.763379999999998,104.11603000000001,30.76486,104.11193,30.760690000000004,104.11397,30.75504,104.11807,30.75921,583
1360,7173507d6297eab9,104.12016,30.79999,104.12425999999999,30.804159999999996,104.12222,30.80981,104.11608000000001,30.811290000000003,104.11198,30.80712,104.11402,30.80146,104.11811999999999,30.805638333333334,584
6227,6d4af94c3cd1379e,104.12191,30.531390000000002,104.12599,30.53555,104.12396,30.5412,104.11784,30.542690000000004,104.11375,30.538529999999998,104.11579,30.53288,104.11987333333336,30.537040000000005,585
5356,ef8b6a206e146a6e,104.12196,30.57777,104.12605,30.58193,104.12401,30.58758,104.11789,30.589059999999996,104.1138,30.5849,104.11583,30.57925,104.11992333333332,30.583415000000002,586
7861,1e1b4d1880ead206,104.12201,30.62415,104.1261,30.628320000000002,104.12406999999999,30.63397,104.11794,30.63545,104.11384,30.631290000000003,104.11588,30.62564,104.11997333333333,30.62980333333334,587
2607,820535708cc56c72,104.12206,30.67055,104.12616,30.67472,104.12411999999999,30.68037,104.11799,30.68185,104.11389,30.67768,104.11593,30.67203,104.12002500000001,30.676199999999998,588
4411,158c64bfc10932ec,104.12210999999999,30.716959999999997,104.12621,30.72113,104.12416999999999,30.726779999999998,104.11804000000001,30.72826,104.11394,30.724090000000004,104.11598000000001,30.71844,104.120075,30.722609999999992,589
6879,6b0cc24480e38c38,104.12217,30.763379999999998,104.12626999999999,30.76755,104.12422,30.7732,104.11808,30.77468,104.11399,30.770509999999998,104.11603000000001,30.76486,104.12012666666668,30.76903,590
3140,bf8c9fa37cb0fca6,104.12222,30.80981,104.12631999999999,30.813990000000004,104.12428,30.819640000000003,104.11813000000001,30.82112,104.11403,30.816940000000002,104.11608000000001,30.811290000000003,104.12017666666667,30.815465000000003,591
3834,0bfb6a76e072e65f,104.12396,30.5412,104.12805,30.54536,104.12601,30.551009999999998,104.11989,30.5525,104.1158,30.548340000000003,104.11784,30.542690000000004,104.12192499999999,30.546849999999996,592
851,bc304ae9484313fb,104.12401,30.58758,104.1281,30.59174,104.12607,30.59739,104.11994,30.598879999999998,104.11585,30.59471,104.11789,30.589059999999996,104.12197666666667,30.593226666666666,593
1670,379300c20ee553e4,104.12406999999999,30.63397,104.12816,30.63813,104.12612,30.64378,104.11999,30.64527,104.1159,30.6411,104.11794,30.63545,104.12203,30.639616666666665,594
4954,950ebd04f81cf397,104.12411999999999,30.68037,104.12821,30.68453,104.12617,30.69019,104.12004,30.691670000000002,104.11595,30.6875,104.11799,30.68185,104.12207999999998,30.686018333333333,595
8416,370505695244d105,104.12416999999999,30.726779999999998,104.12827,30.73095,104.12623,30.7366,104.12009,30.73808,104.116,30.733909999999998,104.11804000000001,30.72826,104.12213333333334,30.732429999999997,596
6382,b13624b264fcd571,104.12422,30.7732,104.12832,30.777379999999997,104.12628000000001,30.78303,104.12014,30.784509999999997,104.11604,30.780340000000002,104.11808,30.77468,104.12218,30.778856666666666,597
2432,21cc0ca285575aab,104.12428,30.819640000000003,104.12838,30.823809999999998,104.12634,30.82947,104.12019000000001,30.830940000000002,104.11609,30.82677,104.11813000000001,30.82112,104.122235,30.82529166666667,598
